sequence_id,species,label,negative_type,cv_group,split,fold
Zma_HG_00869,Zma,0,gene_body,CVG032339,all,3
Zma_HG_00870,Zma,0,gene_body,CVG032340,all,4
Zma_HG_00871,Zma,0,gene_body,CVG032341,all,1
Zma_HG_00872,Zma,0,gene_body,CVG032342,all,1
Zma_HG_00873,Zma,0,gene_body,CVG032343,all,0
Zma_HG_00874,Zma,0,gene_body,CVG032344,all,2
Zma_HG_00875,Zma,0,gene_body,CVG032345,all,2
Zma_HG_00876,Zma,0,gene_body,CVG032346,all,1
Zma_HG_00877,Zma,0,gene_body,CVG032347,all,3
Zma_HG_00878,Zma,0,gene_body,CVG032348,all,3
Zma_HG_00879,Zma,0,gene_body,CVG032349,all,4
Zma_HG_00880,Zma,0,gene_body,CVG032350,all,0
Zma_HG_00881,Zma,0,gene_body,CVG032351,all,0
Zma_HG_00882,Zma,0,gene_body,CVG032352,all,1
Zma_HG_00883,Zma,0,gene_body,CVG032353,all,2
Zma_HG_00884,Zma,0,gene_body,CVG032354,all,3
Zma_HG_00885,Zma,0,gene_body,CVG031752,all,2
Zma_HG_00886,Zma,0,gene_body,CVG032355,all,4
Zma_HG_00887,Zma,0,gene_body,CVG032356,all,1
Zma_HG_00888,Zma,0,gene_body,CVG032357,all,4
Zma_HG_00889,Zma,0,gene_body,CVG032358,all,4
Zma_HG_00890,Zma,0,gene_body,CVG032359,all,2
Zma_HG_00891,Zma,0,gene_body,CVG032360,all,0
Zma_HG_00892,Zma,0,gene_body,CVG032361,all,3
Zma_HG_00893,Zma,0,gene_body,CVG032362,all,3
Zma_HG_00894,Zma,0,gene_body,CVG032363,all,3
Zma_HG_00895,Zma,0,gene_body,CVG032364,all,0
Zma_HG_00896,Zma,0,gene_body,CVG032365,all,0
Zma_HG_00897,Zma,0,gene_body,CVG031613,all,2
Zma_HG_00898,Zma,0,gene_body,CVG032366,all,4
Zma_HG_00899,Zma,0,gene_body,CVG032367,all,2
Zma_HG_00900,Zma,0,gene_body,CVG032368,all,4
Zma_HG_00901,Zma,0,gene_body,CVG032369,all,1
Zma_HG_00902,Zma,0,gene_body,CVG032113,all,0
Zma_HG_00903,Zma,0,gene_body,CVG032370,all,1
Zma_HG_00904,Zma,0,gene_body,CVG032371,all,2
Zma_HG_00905,Zma,0,gene_body,CVG032372,all,2
Zma_HG_00906,Zma,0,gene_body,CVG032211,all,3
Zma_HG_00907,Zma,0,gene_body,CVG032373,all,3
Zma_HG_00908,Zma,0,gene_body,CVG032374,all,0
Zma_HG_00909,Zma,0,gene_body,CVG032375,all,4
Zma_HG_00910,Zma,0,gene_body,CVG032376,all,1
Zma_HG_00911,Zma,0,gene_body,CVG032377,all,4
Zma_HG_00912,Zma,0,gene_body,CVG032378,all,2
Zma_HG_00913,Zma,0,gene_body,CVG032379,all,3
Zma_HG_00914,Zma,0,gene_body,CVG032380,all,4
Zma_HG_00915,Zma,0,gene_body,CVG032381,all,0
Zma_HG_00916,Zma,0,gene_body,CVG032382,all,1
Zma_HG_00917,Zma,0,gene_body,CVG032383,all,1
Zma_HG_00918,Zma,0,gene_body,CVG032384,all,2
Zma_HG_00919,Zma,0,gene_body,CVG032385,all,1
Zma_HG_00920,Zma,0,gene_body,CVG032386,all,3
Zma_HG_00921,Zma,0,gene_body,CVG032387,all,0
Zma_HG_00922,Zma,0,gene_body,CVG032388,all,4
Zma_HG_00923,Zma,0,gene_body,CVG031973,all,1
Zma_HG_00924,Zma,0,gene_body,CVG032389,all,3
Zma_HG_00925,Zma,0,gene_body,CVG032390,all,3
Zma_HG_00926,Zma,0,gene_body,CVG032391,all,1
Zma_HG_00927,Zma,0,gene_body,CVG032392,all,2
Zma_HG_00928,Zma,0,gene_body,CVG032393,all,0
Zma_HG_00929,Zma,0,gene_body,CVG032394,all,4
Zma_HG_00930,Zma,0,gene_body,CVG032395,all,3
Zma_HG_00931,Zma,0,gene_body,CVG032396,all,0
Zma_HG_00932,Zma,0,gene_body,CVG032397,all,0
Zma_HG_00933,Zma,0,gene_body,CVG032398,all,1
Zma_HG_00934,Zma,0,gene_body,CVG031835,all,4
Zma_HG_00935,Zma,0,gene_body,CVG032399,all,3
Zma_HG_00936,Zma,0,gene_body,CVG032400,all,0
Zma_HG_00937,Zma,0,gene_body,CVG032401,all,2
Zma_HG_00938,Zma,0,gene_body,CVG032402,all,1
Zma_HG_00939,Zma,0,gene_body,CVG032403,all,3
Zma_HG_00940,Zma,0,gene_body,CVG032404,all,2
Zma_HG_00941,Zma,0,gene_body,CVG032405,all,4
Zma_HG_00942,Zma,0,gene_body,CVG032406,all,2
Zma_HG_00943,Zma,0,gene_body,CVG032407,all,3
Zma_HG_00944,Zma,0,gene_body,CVG032408,all,2
Zma_HG_00945,Zma,0,gene_body,CVG032409,all,4
Zma_HG_00946,Zma,0,gene_body,CVG032410,all,2
Zma_HG_00947,Zma,0,gene_body,CVG032304,all,3
Zma_HG_00948,Zma,0,gene_body,CVG032411,all,3
Zma_HG_00949,Zma,0,gene_body,CVG032412,all,4
Zma_HG_00950,Zma,0,gene_body,CVG032413,all,0
Zma_HG_00951,Zma,0,gene_body,CVG031912,all,2
Zma_HG_00952,Zma,0,gene_body,CVG032414,all,2
Zma_HG_00953,Zma,0,gene_body,CVG032415,all,1
Zma_HG_00954,Zma,0,gene_body,CVG032416,all,4
Zma_HG_00955,Zma,0,gene_body,CVG031662,all,2
Zma_HG_00956,Zma,0,gene_body,CVG032417,all,1
Zma_HG_00957,Zma,0,gene_body,CVG032418,all,0
Zma_HG_00958,Zma,0,gene_body,CVG032419,all,2
Zma_HG_00959,Zma,0,gene_body,CVG032420,all,1
Zma_HG_00960,Zma,0,gene_body,CVG032027,all,3
Zma_HG_00961,Zma,0,gene_body,CVG032421,all,3
Zma_HG_00962,Zma,0,gene_body,CVG032422,all,4
Zma_HG_00963,Zma,0,gene_body,CVG032423,all,2
Zma_HG_00964,Zma,0,gene_body,CVG032424,all,4
Zma_HG_00965,Zma,0,gene_body,CVG032425,all,4
Zma_HG_00966,Zma,0,gene_body,CVG032426,all,3
Zma_HG_00967,Zma,0,gene_body,CVG032427,all,3
Zma_HG_00968,Zma,0,gene_body,CVG032428,all,0
Zma_HG_00969,Zma,0,gene_body,CVG032429,all,1
Zma_HG_00970,Zma,0,gene_body,CVG032430,all,4
Zma_HG_00971,Zma,0,gene_body,CVG032431,all,2
Zma_HG_00972,Zma,0,gene_body,CVG032432,all,1
Zma_HG_00973,Zma,0,gene_body,CVG032433,all,4
Zma_HG_00974,Zma,0,gene_body,CVG032434,all,4
Zma_HG_00975,Zma,0,gene_body,CVG032435,all,2
Zma_HG_00976,Zma,0,gene_body,CVG032436,all,0
Zma_HG_00977,Zma,0,gene_body,CVG032437,all,3
Zma_HG_00978,Zma,0,gene_body,CVG032438,all,1
Zma_HG_00979,Zma,0,gene_body,CVG032439,all,4
Zma_HG_00980,Zma,0,gene_body,CVG032440,all,2
Zma_HG_00981,Zma,0,gene_body,CVG032441,all,2
Zma_HG_00982,Zma,0,gene_body,CVG031590,all,2
Zma_HG_00983,Zma,0,gene_body,CVG032442,all,3
Zma_HG_00984,Zma,0,gene_body,CVG032443,all,3
Zma_HG_00985,Zma,0,gene_body,CVG032444,all,0
Zma_HG_00986,Zma,0,gene_body,CVG032445,all,0
Zma_HG_00987,Zma,0,gene_body,CVG032446,all,0
Zma_HG_00988,Zma,0,gene_body,CVG032447,all,1
Zma_HG_00989,Zma,0,gene_body,CVG032448,all,0
Zma_HG_00990,Zma,0,gene_body,CVG032449,all,2
Zma_HG_00991,Zma,0,gene_body,CVG032450,all,3
Zma_HG_00992,Zma,0,gene_body,CVG032451,all,2
Zma_HG_00993,Zma,0,gene_body,CVG031988,all,2
Zma_HG_00994,Zma,0,gene_body,CVG032452,all,0
Zma_HG_00995,Zma,0,gene_body,CVG032453,all,4
Zma_HG_00996,Zma,0,gene_body,CVG032454,all,1
Zma_HG_00997,Zma,0,gene_body,CVG032455,all,3
Zma_HG_00998,Zma,0,gene_body,CVG032456,all,4
Zma_HG_00999,Zma,0,gene_body,CVG032457,all,0
Zma_HG_01000,Zma,0,gene_body,CVG032458,all,3
Zma_HG_01001,Zma,0,gene_body,CVG032459,all,0
Zma_HG_01002,Zma,0,gene_body,CVG032251,all,2
Zma_HG_01003,Zma,0,gene_body,CVG032460,all,1
Zma_HG_01004,Zma,0,gene_body,CVG032461,all,0
Zma_HG_01005,Zma,0,gene_body,CVG032462,all,4
Zma_HG_01006,Zma,0,gene_body,CVG032463,all,2
Zma_HG_01007,Zma,0,gene_body,CVG032464,all,3
Zma_HG_01008,Zma,0,gene_body,CVG032465,all,4
Zma_HG_01009,Zma,0,gene_body,CVG032466,all,0
Zma_HG_01010,Zma,0,gene_body,CVG032467,all,0
Zma_HG_01011,Zma,0,gene_body,CVG032468,all,2
Zma_HG_01012,Zma,0,gene_body,CVG032469,all,2
Zma_HG_01013,Zma,0,gene_body,CVG032470,all,1
Zma_HG_01014,Zma,0,gene_body,CVG032471,all,1
Zma_HG_01015,Zma,0,gene_body,CVG032472,all,2
Zma_HG_01016,Zma,0,gene_body,CVG032473,all,3
Zma_HG_01017,Zma,0,gene_body,CVG032474,all,4
Zma_HG_01018,Zma,0,gene_body,CVG032475,all,0
Zma_HG_01019,Zma,0,gene_body,CVG032476,all,1
Zma_HG_01020,Zma,0,gene_body,CVG032477,all,1
Zma_HG_01021,Zma,0,gene_body,CVG032478,all,3
Zma_HG_01022,Zma,0,gene_body,CVG032479,all,2
Zma_HG_01023,Zma,0,gene_body,CVG032480,all,0
Zma_HG_01024,Zma,0,gene_body,CVG032481,all,4
Zma_HG_01025,Zma,0,gene_body,CVG032482,all,1
Zma_HG_01026,Zma,0,gene_body,CVG032065,all,4
Zma_HG_01027,Zma,0,gene_body,CVG032483,all,3
Zma_HG_01028,Zma,0,gene_body,CVG032484,all,4
Zma_HG_01029,Zma,0,gene_body,CVG032485,all,0
Zma_HG_01030,Zma,0,gene_body,CVG031737,all,2
Zma_HG_01031,Zma,0,gene_body,CVG032486,all,1
Zma_HG_01032,Zma,0,gene_body,CVG032487,all,3
Zma_HG_01033,Zma,0,gene_body,CVG032488,all,1
Zma_HG_01034,Zma,0,gene_body,CVG032489,all,2
Zma_HG_01035,Zma,0,gene_body,CVG031840,all,4
Zma_HG_01036,Zma,0,gene_body,CVG032490,all,4
Zma_HG_01037,Zma,0,gene_body,CVG032072,all,0
Zma_HG_01038,Zma,0,gene_body,CVG032491,all,4
Zma_HG_01039,Zma,0,gene_body,CVG032492,all,2
Zma_HG_01040,Zma,0,gene_body,CVG031857,all,3
Zma_HG_01041,Zma,0,gene_body,CVG032493,all,3
Zma_HG_01042,Zma,0,gene_body,CVG032494,all,3
Zma_HG_01043,Zma,0,gene_body,CVG032495,all,0
Zma_HG_01044,Zma,0,gene_body,CVG032496,all,0
Zma_HG_01045,Zma,0,gene_body,CVG031988,all,2
Zma_HG_01046,Zma,0,gene_body,CVG032497,all,1
Zma_HG_01047,Zma,0,gene_body,CVG032498,all,2
Zma_HG_01048,Zma,0,gene_body,CVG032499,all,0
Zma_HG_01049,Zma,0,gene_body,CVG032500,all,0
Zma_HG_01050,Zma,0,gene_body,CVG032501,all,3
Zma_HG_01051,Zma,0,gene_body,CVG032502,all,4
Zma_HG_01052,Zma,0,gene_body,CVG032503,all,2
Zma_HG_01053,Zma,0,gene_body,CVG032504,all,2
Zma_HG_01054,Zma,0,gene_body,CVG032505,all,4
Zma_HG_01055,Zma,0,gene_body,CVG032506,all,3
Zma_HG_01056,Zma,0,gene_body,CVG032507,all,3
Zma_HG_01057,Zma,0,gene_body,CVG032508,all,1
Zma_HG_01058,Zma,0,gene_body,CVG032509,all,1
Zma_HG_01059,Zma,0,gene_body,CVG032510,all,0
Zma_HG_01060,Zma,0,gene_body,CVG032511,all,2
Zma_HG_01061,Zma,0,gene_body,CVG032512,all,0
Zma_HG_01062,Zma,0,gene_body,CVG032513,all,3
Zma_HG_01063,Zma,0,gene_body,CVG032514,all,2
Zma_HG_01064,Zma,0,gene_body,CVG032515,all,2
Zma_HG_01065,Zma,0,gene_body,CVG032516,all,4
Zma_HG_01066,Zma,0,gene_body,CVG032517,all,1
Zma_HG_01067,Zma,0,gene_body,CVG032518,all,1
Zma_HG_01068,Zma,0,gene_body,CVG032519,all,0
Zma_HG_01069,Zma,0,gene_body,CVG032473,all,3
Zma_HG_01070,Zma,0,gene_body,CVG031546,all,0
Zma_HG_01071,Zma,0,gene_body,CVG032520,all,3
Zma_HG_01072,Zma,0,gene_body,CVG032521,all,4
Zma_HG_01073,Zma,0,gene_body,CVG032522,all,3
Zma_HG_01074,Zma,0,gene_body,CVG032523,all,0
Zma_HG_01075,Zma,0,gene_body,CVG032524,all,1
Zma_HG_01076,Zma,0,gene_body,CVG032525,all,2
Zma_HG_01077,Zma,0,gene_body,CVG032526,all,1
Zma_HG_01078,Zma,0,gene_body,CVG032527,all,0
Zma_HG_01079,Zma,0,gene_body,CVG032528,all,1
Zma_HG_01080,Zma,0,gene_body,CVG032529,all,2
Zma_HG_01081,Zma,0,gene_body,CVG032530,all,1
Zma_HG_01082,Zma,0,gene_body,CVG032531,all,4
Zma_HG_01083,Zma,0,gene_body,CVG032532,all,0
Zma_HG_01084,Zma,0,gene_body,CVG031886,all,4
Zma_HG_01085,Zma,0,gene_body,CVG032040,all,0
Zma_HG_01086,Zma,0,gene_body,CVG032353,all,2
Zma_HG_01087,Zma,0,gene_body,CVG032533,all,4
Zma_HG_01088,Zma,0,gene_body,CVG032534,all,3
Zma_HG_01089,Zma,0,gene_body,CVG032535,all,1
Zma_HG_01090,Zma,0,gene_body,CVG032536,all,1
Zma_HG_01091,Zma,0,gene_body,CVG032537,all,3
Zma_HG_01092,Zma,0,gene_body,CVG032538,all,4
Zma_HG_01093,Zma,0,gene_body,CVG032539,all,0
Zma_HG_01094,Zma,0,gene_body,CVG032540,all,4
Zma_HG_01095,Zma,0,gene_body,CVG032541,all,4
Zma_HG_01096,Zma,0,gene_body,CVG032542,all,2
Zma_HG_01097,Zma,0,gene_body,CVG032543,all,0
Zma_HG_01098,Zma,0,gene_body,CVG032544,all,3
Zma_HG_01099,Zma,0,gene_body,CVG032455,all,3
Zma_HG_01100,Zma,0,gene_body,CVG032545,all,4
Zma_HG_01101,Zma,0,gene_body,CVG032546,all,0
Zma_HG_01102,Zma,0,gene_body,CVG032547,all,0
Zma_HG_01103,Zma,0,gene_body,CVG032548,all,0
Zma_HG_01104,Zma,0,gene_body,CVG032549,all,2
Zma_HG_01105,Zma,0,gene_body,CVG032550,all,2
Zma_HG_01106,Zma,0,gene_body,CVG032551,all,0
Zma_HG_01107,Zma,0,gene_body,CVG032552,all,1
Zma_HG_01108,Zma,0,gene_body,CVG032553,all,1
Zma_HG_01109,Zma,0,gene_body,CVG032554,all,3
Zma_HG_01110,Zma,0,gene_body,CVG031988,all,2
Zma_HG_01111,Zma,0,gene_body,CVG032555,all,4
Zma_HG_01112,Zma,0,gene_body,CVG032556,all,3
Zma_HG_01113,Zma,0,gene_body,CVG031845,all,3
Zma_HG_01114,Zma,0,gene_body,CVG032557,all,3
Zma_HG_01115,Zma,0,gene_body,CVG032558,all,2
Zma_HG_01116,Zma,0,gene_body,CVG032559,all,4
Zma_HG_01117,Zma,0,gene_body,CVG032077,all,2
Zma_HG_01118,Zma,0,gene_body,CVG032560,all,1
Zma_HG_01119,Zma,0,gene_body,CVG032561,all,2
Zma_HG_01120,Zma,0,gene_body,CVG032562,all,0
Zma_HG_01121,Zma,0,gene_body,CVG032563,all,4
Zma_HG_01122,Zma,0,gene_body,CVG032564,all,3
Zma_HG_01123,Zma,0,gene_body,CVG032565,all,0
Zma_HG_01124,Zma,0,gene_body,CVG031585,all,0
Zma_HG_01125,Zma,0,gene_body,CVG032510,all,0
Zma_HN_00001,Zma,0,near_tss,CVG032566,all,2
Zma_HN_00002,Zma,0,near_tss,CVG032567,all,3
Zma_HN_00003,Zma,0,near_tss,CVG032568,all,0
Zma_HN_00004,Zma,0,near_tss,CVG032569,all,1
Zma_HN_00005,Zma,0,near_tss,CVG032570,all,2
Zma_HN_00006,Zma,0,near_tss,CVG032571,all,4
Zma_HN_00007,Zma,0,near_tss,CVG032572,all,2
Zma_HN_00008,Zma,0,near_tss,CVG032573,all,0
Zma_HN_00009,Zma,0,near_tss,CVG032574,all,3
Zma_HN_00010,Zma,0,near_tss,CVG032575,all,3
Zma_HN_00011,Zma,0,near_tss,CVG032576,all,4
Zma_HN_00012,Zma,0,near_tss,CVG032577,all,2
Zma_HN_00013,Zma,0,near_tss,CVG032578,all,3
Zma_HN_00014,Zma,0,near_tss,CVG032579,all,2
Zma_HN_00015,Zma,0,near_tss,CVG032580,all,0
Zma_HN_00016,Zma,0,near_tss,CVG032581,all,3
Zma_HN_00017,Zma,0,near_tss,CVG032582,all,0
Zma_HN_00018,Zma,0,near_tss,CVG032583,all,4
Zma_HN_00019,Zma,0,near_tss,CVG032584,all,1
Zma_HN_00020,Zma,0,near_tss,CVG032585,all,0
Zma_HN_00021,Zma,0,near_tss,CVG032586,all,1
Zma_HN_00022,Zma,0,near_tss,CVG032587,all,1
Zma_HN_00023,Zma,0,near_tss,CVG032588,all,2
Zma_HN_00024,Zma,0,near_tss,CVG032589,all,1
Zma_HN_00025,Zma,0,near_tss,CVG032590,all,3
Zma_HN_00026,Zma,0,near_tss,CVG032591,all,4
Zma_HN_00027,Zma,0,near_tss,CVG032592,all,0
Zma_HN_00028,Zma,0,near_tss,CVG032593,all,0
Zma_HN_00029,Zma,0,near_tss,CVG032594,all,0
Zma_HN_00030,Zma,0,near_tss,CVG032595,all,3
Zma_HN_00031,Zma,0,near_tss,CVG032596,all,2
Zma_HN_00032,Zma,0,near_tss,CVG032597,all,1
Zma_HN_00033,Zma,0,near_tss,CVG032598,all,4
Zma_HN_00034,Zma,0,near_tss,CVG032599,all,1
Zma_HN_00035,Zma,0,near_tss,CVG032600,all,3
Zma_HN_00036,Zma,0,near_tss,CVG032601,all,0
Zma_HN_00037,Zma,0,near_tss,CVG032602,all,4
Zma_HN_00038,Zma,0,near_tss,CVG032603,all,1
Zma_HN_00039,Zma,0,near_tss,CVG032604,all,3
Zma_HN_00040,Zma,0,near_tss,CVG032605,all,1
Zma_HN_00041,Zma,0,near_tss,CVG032606,all,2
Zma_HN_00042,Zma,0,near_tss,CVG032607,all,4
Zma_HN_00043,Zma,0,near_tss,CVG032608,all,1
Zma_HN_00044,Zma,0,near_tss,CVG032609,all,2
Zma_HN_00045,Zma,0,near_tss,CVG032610,all,2
Zma_HN_00046,Zma,0,near_tss,CVG032611,all,3
Zma_HN_00047,Zma,0,near_tss,CVG032612,all,0
Zma_HN_00048,Zma,0,near_tss,CVG032613,all,4
Zma_HN_00049,Zma,0,near_tss,CVG032614,all,4
Zma_HN_00050,Zma,0,near_tss,CVG032341,all,1
Zma_HN_00051,Zma,0,near_tss,CVG032615,all,1
Zma_HN_00052,Zma,0,near_tss,CVG032616,all,3
Zma_HN_00053,Zma,0,near_tss,CVG032617,all,0
Zma_HN_00054,Zma,0,near_tss,CVG032618,all,1
Zma_HN_00055,Zma,0,near_tss,CVG032619,all,2
Zma_HN_00056,Zma,0,near_tss,CVG032620,all,3
Zma_HN_00057,Zma,0,near_tss,CVG032621,all,3
Zma_HN_00058,Zma,0,near_tss,CVG032622,all,4
Zma_HN_00059,Zma,0,near_tss,CVG032623,all,3
Zma_HN_00060,Zma,0,near_tss,CVG032624,all,4
Zma_HN_00061,Zma,0,near_tss,CVG032625,all,4
Zma_HN_00062,Zma,0,near_tss,CVG032626,all,1
Zma_HN_00063,Zma,0,near_tss,CVG032627,all,1
Zma_HN_00064,Zma,0,near_tss,CVG032628,all,2
Zma_HN_00065,Zma,0,near_tss,CVG032629,all,2
Zma_HN_00066,Zma,0,near_tss,CVG032630,all,4
Zma_HN_00067,Zma,0,near_tss,CVG032631,all,3
Zma_HN_00068,Zma,0,near_tss,CVG032632,all,1
Zma_HN_00069,Zma,0,near_tss,CVG032633,all,0
Zma_HN_00070,Zma,0,near_tss,CVG032634,all,4
Zma_HN_00071,Zma,0,near_tss,CVG032635,all,0
Zma_HN_00072,Zma,0,near_tss,CVG032636,all,1
Zma_HN_00073,Zma,0,near_tss,CVG032637,all,2
Zma_HN_00074,Zma,0,near_tss,CVG032638,all,1
Zma_HN_00075,Zma,0,near_tss,CVG032639,all,4
Zma_HN_00076,Zma,0,near_tss,CVG032640,all,1
Zma_HN_00077,Zma,0,near_tss,CVG032641,all,0
Zma_HN_00078,Zma,0,near_tss,CVG032642,all,4
Zma_HN_00079,Zma,0,near_tss,CVG032643,all,2
Zma_HN_00080,Zma,0,near_tss,CVG032644,all,0
Zma_HN_00081,Zma,0,near_tss,CVG032645,all,2
Zma_HN_00082,Zma,0,near_tss,CVG032646,all,3
Zma_HN_00083,Zma,0,near_tss,CVG032647,all,4
Zma_HN_00084,Zma,0,near_tss,CVG032648,all,3
Zma_HN_00085,Zma,0,near_tss,CVG032649,all,0
Zma_HN_00086,Zma,0,near_tss,CVG032650,all,1
Zma_HN_00087,Zma,0,near_tss,CVG032651,all,0
Zma_HN_00088,Zma,0,near_tss,CVG032652,all,2
Zma_HN_00089,Zma,0,near_tss,CVG032653,all,4
Zma_HN_00090,Zma,0,near_tss,CVG032654,all,1
Zma_HN_00091,Zma,0,near_tss,CVG032655,all,0
Zma_HN_00092,Zma,0,near_tss,CVG032656,all,2
Zma_HN_00093,Zma,0,near_tss,CVG032657,all,2
Zma_HN_00094,Zma,0,near_tss,CVG032658,all,3
Zma_HN_00095,Zma,0,near_tss,CVG032659,all,4
Zma_HN_00096,Zma,0,near_tss,CVG032660,all,2
Zma_HN_00097,Zma,0,near_tss,CVG032661,all,0
Zma_HN_00098,Zma,0,near_tss,CVG032662,all,4
Zma_HN_00099,Zma,0,near_tss,CVG032663,all,2
Zma_HN_00100,Zma,0,near_tss,CVG032664,all,1
Zma_HN_00101,Zma,0,near_tss,CVG032665,all,2
Zma_HN_00102,Zma,0,near_tss,CVG032666,all,4
Zma_HN_00103,Zma,0,near_tss,CVG032667,all,3
Zma_HN_00104,Zma,0,near_tss,CVG032668,all,0
Zma_HN_00105,Zma,0,near_tss,CVG032571,all,4
Zma_HN_00106,Zma,0,near_tss,CVG032669,all,1
Zma_HN_00107,Zma,0,near_tss,CVG032670,all,4
Zma_HN_00108,Zma,0,near_tss,CVG032671,all,4
Zma_HN_00109,Zma,0,near_tss,CVG032672,all,3
Zma_HN_00110,Zma,0,near_tss,CVG032673,all,2
Zma_HN_00111,Zma,0,near_tss,CVG032674,all,0
Zma_HN_00112,Zma,0,near_tss,CVG032675,all,1
Zma_HN_00113,Zma,0,near_tss,CVG032676,all,0
Zma_HN_00114,Zma,0,near_tss,CVG032677,all,2
Zma_HN_00115,Zma,0,near_tss,CVG032678,all,1
Zma_HN_00116,Zma,0,near_tss,CVG032679,all,0
Zma_HN_00117,Zma,0,near_tss,CVG032680,all,3
Zma_HN_00118,Zma,0,near_tss,CVG032681,all,1
Zma_HN_00119,Zma,0,near_tss,CVG032682,all,3
Zma_HN_00120,Zma,0,near_tss,CVG032683,all,4
Zma_HN_00121,Zma,0,near_tss,CVG032684,all,2
Zma_HN_00122,Zma,0,near_tss,CVG032685,all,3
Zma_HN_00123,Zma,0,near_tss,CVG032686,all,3
Zma_HN_00124,Zma,0,near_tss,CVG032687,all,4
Zma_HN_00125,Zma,0,near_tss,CVG032688,all,2
Zma_HN_00126,Zma,0,near_tss,CVG032689,all,0
Zma_HN_00127,Zma,0,near_tss,CVG032690,all,3
Zma_HN_00128,Zma,0,near_tss,CVG032691,all,3
Zma_HN_00129,Zma,0,near_tss,CVG032692,all,1
Zma_HN_00130,Zma,0,near_tss,CVG032693,all,4
Zma_HN_00131,Zma,0,near_tss,CVG032694,all,4
Zma_HN_00132,Zma,0,near_tss,CVG032695,all,1
Zma_HN_00133,Zma,0,near_tss,CVG032696,all,2
Zma_HN_00134,Zma,0,near_tss,CVG032697,all,3
Zma_HN_00135,Zma,0,near_tss,CVG032698,all,4
Zma_HN_00136,Zma,0,near_tss,CVG032699,all,0
Zma_HN_00137,Zma,0,near_tss,CVG032700,all,2
Zma_HN_00138,Zma,0,near_tss,CVG032701,all,0
Zma_HN_00139,Zma,0,near_tss,CVG032702,all,4
Zma_HN_00140,Zma,0,near_tss,CVG032703,all,4
Zma_HN_00141,Zma,0,near_tss,CVG032704,all,2
Zma_HN_00142,Zma,0,near_tss,CVG032705,all,1
Zma_HN_00143,Zma,0,near_tss,CVG032706,all,4
Zma_HN_00144,Zma,0,near_tss,CVG032707,all,0
Zma_HN_00145,Zma,0,near_tss,CVG032708,all,3
Zma_HN_00146,Zma,0,near_tss,CVG032709,all,3
Zma_HN_00147,Zma,0,near_tss,CVG032710,all,0
Zma_HN_00148,Zma,0,near_tss,CVG032711,all,1
Zma_HN_00149,Zma,0,near_tss,CVG032712,all,3
Zma_HN_00150,Zma,0,near_tss,CVG032713,all,4
Zma_HN_00151,Zma,0,near_tss,CVG032714,all,1
Zma_HN_00152,Zma,0,near_tss,CVG032715,all,0
Zma_HN_00153,Zma,0,near_tss,CVG032716,all,1
Zma_HN_00154,Zma,0,near_tss,CVG032717,all,0
Zma_HN_00155,Zma,0,near_tss,CVG031833,all,2
Zma_HN_00156,Zma,0,near_tss,CVG032718,all,4
Zma_HN_00157,Zma,0,near_tss,CVG032719,all,3
Zma_HN_00158,Zma,0,near_tss,CVG032720,all,3
Zma_HN_00159,Zma,0,near_tss,CVG032721,all,1
Zma_HN_00160,Zma,0,near_tss,CVG032722,all,2
Zma_HN_00161,Zma,0,near_tss,CVG032723,all,2
Zma_HN_00162,Zma,0,near_tss,CVG032724,all,2
Zma_HN_00163,Zma,0,near_tss,CVG032725,all,2
Zma_HN_00164,Zma,0,near_tss,CVG032726,all,0
Zma_HN_00165,Zma,0,near_tss,CVG032709,all,3
Zma_HN_00166,Zma,0,near_tss,CVG032727,all,4
Zma_HN_00167,Zma,0,near_tss,CVG032728,all,0
Zma_HN_00168,Zma,0,near_tss,CVG032729,all,1
Zma_HN_00169,Zma,0,near_tss,CVG032730,all,1
Zma_HN_00170,Zma,0,near_tss,CVG032731,all,3
Zma_HN_00171,Zma,0,near_tss,CVG032732,all,3
Zma_HN_00172,Zma,0,near_tss,CVG032733,all,0
Zma_HN_00173,Zma,0,near_tss,CVG032734,all,3
Zma_HN_00174,Zma,0,near_tss,CVG032735,all,1
Zma_HN_00175,Zma,0,near_tss,CVG032736,all,2
Zma_HN_00176,Zma,0,near_tss,CVG032737,all,3
Zma_HN_00177,Zma,0,near_tss,CVG032738,all,2
Zma_HN_00178,Zma,0,near_tss,CVG032739,all,4
Zma_HN_00179,Zma,0,near_tss,CVG032740,all,3
Zma_HN_00180,Zma,0,near_tss,CVG032741,all,0
Zma_HN_00181,Zma,0,near_tss,CVG032742,all,3
Zma_HN_00182,Zma,0,near_tss,CVG032743,all,2
Zma_HN_00183,Zma,0,near_tss,CVG032744,all,3
Zma_HN_00184,Zma,0,near_tss,CVG032745,all,1
Zma_HN_00185,Zma,0,near_tss,CVG032705,all,1
Zma_HN_00186,Zma,0,near_tss,CVG032746,all,4
Zma_HN_00187,Zma,0,near_tss,CVG032747,all,4
Zma_HN_00188,Zma,0,near_tss,CVG032748,all,4
Zma_HN_00189,Zma,0,near_tss,CVG032749,all,0
Zma_HN_00190,Zma,0,near_tss,CVG032750,all,1
Zma_HN_00191,Zma,0,near_tss,CVG032751,all,3
Zma_HN_00192,Zma,0,near_tss,CVG032752,all,0
Zma_HN_00193,Zma,0,near_tss,CVG032753,all,4
